path,session,gender,identity,expression,angle
raw-data/KDEF/AF31/AF31NEHL.JPG,A,F,31,NE,HL
raw-data/KDEF/AF31/AF31SUS.JPG,A,F,31,SU,S
raw-data/KDEF/AF31/AF31ANFL.JPG,A,F,31,AN,FL
raw-data/KDEF/AF31/AF31AFFR.JPG,A,F,31,AF,FR
raw-data/KDEF/AF31/AF31AFHL.JPG,A,F,31,AF,HL
raw-data/KDEF/AF31/AF31ANHR.JPG,A,F,31,AN,HR
raw-data/KDEF/AF31/AF31V.JPG,A,F,31,V,
raw-data/KDEF/AF31/AF31NEFL.JPG,A,F,31,NE,FL
raw-data/KDEF/AF31/AF31SAFR.JPG,A,F,31,SA,FR
raw-data/KDEF/AF31/AF31AFS.JPG,A,F,31,AF,S
raw-data/KDEF/AF31/AF31NEHR.JPG,A,F,31,NE,HR
raw-data/KDEF/AF31/AF31SUHR.JPG,A,F,31,SU,HR
raw-data/KDEF/AF31/AF31HAFL.JPG,A,F,31,HA,FL
raw-data/KDEF/AF31/AF31DIFR.JPG,A,F,31,DI,FR
raw-data/KDEF/AF31/AF31HAHR.JPG,A,F,31,HA,HR
raw-data/KDEF/AF31/AF31DIHL.JPG,A,F,31,DI,HL
raw-data/KDEF/AF31/AF31SUFL.JPG,A,F,31,SU,FL
raw-data/KDEF/AF31/AF31NES.JPG,A,F,31,NE,S
raw-data/KDEF/BF16/BF16SUHR.JPG,B,F,16,SU,HR
raw-data/KDEF/BF16/BF16DIFR.JPG,B,F,16,DI,FR
raw-data/KDEF/BF16/BF16HAFL.JPG,B,F,16,HA,FL
raw-data/KDEF/BF16/BF16DIHL.JPG,B,F,16,DI,HL
raw-data/KDEF/BF16/BF16HAHR.JPG,B,F,16,HA,HR
raw-data/KDEF/BF16/BF16SUS.JPG,B,F,16,SU,S
raw-data/KDEF/BF16/BF16SUFL.JPG,B,F,16,SU,FL
raw-data/KDEF/BF16/BF16SAS.JPG,B,F,16,SA,S
raw-data/KDEF/BF16/BF16HAS.JPG,B,F,16,HA,S
raw-data/KDEF/BF16/BF16ANFL.JPG,B,F,16,AN,FL
raw-data/KDEF/BF16/BF16AFFR.JPG,B,F,16,AF,FR
raw-data/KDEF/BF16/BF16AFHL.JPG,B,F,16,AF,HL
raw-data/KDEF/BF16/BF16ANHR.JPG,B,F,16,AN,HR
raw-data/KDEF/BF16/BF16DIS.JPG,B,F,16,DI,S
raw-data/KDEF/BF16/BF16ANS.JPG,B,F,16,AN,S
raw-data/KDEF/BF16/BF16NEFL.JPG,B,F,16,NE,FL
raw-data/KDEF/BF16/BF16SAFR.JPG,B,F,16,SA,FR
raw-data/KDEF/BF16/BF16SAHL.JPG,B,F,16,SA,HL
raw-data/KDEF/BF16/BF16NEHR.JPG,B,F,16,NE,HR
raw-data/KDEF/BF16/BF16ANFR.JPG,B,F,16,AN,FR
raw-data/KDEF/BF16/BF16AFFL.JPG,B,F,16,AF,FL
raw-data/KDEF/BF16/BF16AFHR.JPG,B,F,16,AF,HR
raw-data/KDEF/BF16/BF16ANHL.JPG,B,F,16,AN,HL
raw-data/KDEF/BF16/BF16NES.JPG,B,F,16,NE,S
raw-data/KDEF/BF16/BF16NEFR.JPG,B,F,16,NE,FR
raw-data/KDEF/BF16/BF16SAFL.JPG,B,F,16,SA,FL
raw-data/KDEF/BF16/BF16SAHR.JPG,B,F,16,SA,HR
raw-data/KDEF/BF16/BF16NEHL.JPG,B,F,16,NE,HL
raw-data/KDEF/BF16/BF16SUHL.JPG,B,F,16,SU,HL
raw-data/KDEF/BF16/BF16DIFL.JPG,B,F,16,DI,FL
raw-data/KDEF/BF16/BF16HAFR.JPG,B,F,16,HA,FR
raw-data/KDEF/BF16/BF16DIHR.JPG,B,F,16,DI,HR
raw-data/KDEF/BF16/BF16HAHL.JPG,B,F,16,HA,HL
raw-data/KDEF/BF16/BF16SUFR.JPG,B,F,16,SU,FR
raw-data/KDEF/BF16/BF16AFS.JPG,B,F,16,AF,S
raw-data/KDEF/AF09/AF09DIS.JPG,A,F,09,DI,S
raw-data/KDEF/AF09/AF09ANHR.JPG,A,F,09,AN,HR
raw-data/KDEF/AF09/AF09ANS.JPG,A,F,09,AN,S
raw-data/KDEF/AF09/AF09AFHL.JPG,A,F,09,AF,HL
raw-data/KDEF/AF09/AF09AFFR.JPG,A,F,09,AF,FR
raw-data/KDEF/AF09/AF09ANFL.JPG,A,F,09,AN,FL
raw-data/KDEF/AF09/AF09NEHR.JPG,A,F,09,NE,HR
raw-data/KDEF/AF09/AF09SAHL.JPG,A,F,09,SA,HL
raw-data/KDEF/AF09/AF09SAFR.JPG,A,F,09,SA,FR
raw-data/KDEF/AF09/AF09NEFL.JPG,A,F,09,NE,FL
raw-data/KDEF/AF09/AF09SUS.JPG,A,F,09,SU,S
raw-data/KDEF/AF09/AF09DIHL.JPG,A,F,09,DI,HL
raw-data/KDEF/AF09/AF09HAHR.JPG,A,F,09,HA,HR
raw-data/KDEF/AF09/AF09SUFL.JPG,A,F,09,SU,FL
raw-data/KDEF/AF09/AF09SUHR.JPG,A,F,09,SU,HR
raw-data/KDEF/AF09/AF09DIFR.JPG,A,F,09,DI,FR
raw-data/KDEF/AF09/AF09HAFL.JPG,A,F,09,HA,FL
raw-data/KDEF/AF09/AF09SAS.JPG,A,F,09,SA,S
raw-data/KDEF/AF09/AF09HAS.JPG,A,F,09,HA,S
raw-data/KDEF/AF09/AF09DIHR.JPG,A,F,09,DI,HR
raw-data/KDEF/AF09/AF09HAHL.JPG,A,F,09,HA,HL
raw-data/KDEF/AF09/AF09AFS.JPG,A,F,09,AF,S
raw-data/KDEF/AF09/AF09SUFR.JPG,A,F,09,SU,FR
raw-data/KDEF/AF09/AF09SUHL.JPG,A,F,09,SU,HL
raw-data/KDEF/AF09/AF09DIFL.JPG,A,F,09,DI,FL
raw-data/KDEF/AF09/AF09HAFR.JPG,A,F,09,HA,FR
raw-data/KDEF/AF09/AF09ANHL.JPG,A,F,09,AN,HL
raw-data/KDEF/AF09/AF09AFHR.JPG,A,F,09,AF,HR
raw-data/KDEF/AF09/AF09NES.JPG,A,F,09,NE,S
raw-data/KDEF/AF09/AF09AFFL.JPG,A,F,09,AF,FL
raw-data/KDEF/AF09/AF09ANFR.JPG,A,F,09,AN,FR
raw-data/KDEF/AF09/AF09NEHL.JPG,A,F,09,NE,HL
raw-data/KDEF/AF09/AF09SAHR.JPG,A,F,09,SA,HR
raw-data/KDEF/AF09/AF09SAFL.JPG,A,F,09,SA,FL
raw-data/KDEF/AF09/AF09NEFR.JPG,A,F,09,NE,FR
raw-data/KDEF/BF11/BF11ANHL.JPG,B,F,11,AN,HL
raw-data/KDEF/BF11/BF11AFHR.JPG,B,F,11,AF,HR
raw-data/KDEF/BF11/BF11AFFL.JPG,B,F,11,AF,FL
raw-data/KDEF/BF11/BF11ANFR.JPG,B,F,11,AN,FR
raw-data/KDEF/BF11/BF11AFS.JPG,B,F,11,AF,S
raw-data/KDEF/BF11/BF11NEHL.JPG,B,F,11,NE,HL
raw-data/KDEF/BF11/BF11SAHR.JPG,B,F,11,SA,HR
raw-data/KDEF/BF11/BF11SAFL.JPG,B,F,11,SA,FL
raw-data/KDEF/BF11/BF11NEFR.JPG,B,F,11,NE,FR
raw-data/KDEF/BF11/BF11SUFR.JPG,B,F,11,SU,FR
raw-data/KDEF/BF11/BF11DIHR.JPG,B,F,11,DI,HR
raw-data/KDEF/BF11/BF11HAHL.JPG,B,F,11,HA,HL
raw-data/KDEF/BF11/BF11DIFL.JPG,B,F,11,DI,FL
raw-data/KDEF/BF11/BF11HAFR.JPG,B,F,11,HA,FR
raw-data/KDEF/BF11/BF11SUHL.JPG,B,F,11,SU,HL
raw-data/KDEF/BF11/BF11NES.JPG,B,F,11,NE,S
raw-data/KDEF/BF11/BF11SUFL.JPG,B,F,11,SU,FL
raw-data/KDEF/BF11/BF11DIHL.JPG,B,F,11,DI,HL
raw-data/KDEF/BF11/BF11HAHR.JPG,B,F,11,HA,HR
raw-data/KDEF/BF11/BF11DIFR.JPG,B,F,11,DI,FR
raw-data/KDEF/BF11/BF11HAFL.JPG,B,F,11,HA,FL
raw-data/KDEF/BF11/BF11DIS.JPG,B,F,11,DI,S
raw-data/KDEF/BF11/BF11ANS.JPG,B,F,11,AN,S
raw-data/KDEF/BF11/BF11SUHR.JPG,B,F,11,SU,HR
raw-data/KDEF/BF11/BF11ANHR.JPG,B,F,11,AN,HR
raw-data/KDEF/BF11/BF11AFHL.JPG,B,F,11,AF,HL
raw-data/KDEF/BF11/BF11AFFR.JPG,B,F,11,AF,FR
raw-data/KDEF/BF11/BF11ANFL.JPG,B,F,11,AN,FL
raw-data/KDEF/BF11/BF11SUS.JPG,B,F,11,SU,S
raw-data/KDEF/BF11/BF11SAS.JPG,B,F,11,SA,S
raw-data/KDEF/BF11/BF11HAS.JPG,B,F,11,HA,S
raw-data/KDEF/BF11/BF11NEHR.JPG,B,F,11,NE,HR
raw-data/KDEF/BF11/BF11SAHL.JPG,B,F,11,SA,HL
raw-data/KDEF/BF11/BF11SAFR.JPG,B,F,11,SA,FR
raw-data/KDEF/BF11/BF11NEFL.JPG,B,F,11,NE,FL
raw-data/KDEF/AF08/AF08NEFL.JPG,A,F,08,NE,FL
raw-data/KDEF/AF08/AF08SAFR.JPG,A,F,08,SA,FR
raw-data/KDEF/AF08/AF08AFS.JPG,A,F,08,AF,S
raw-data/KDEF/AF08/AF08SAHL.JPG,A,F,08,SA,HL
raw-data/KDEF/AF08/AF08NEHR.JPG,A,F,08,NE,HR
raw-data/KDEF/AF08/AF08AFFR.JPG,A,F,08,AF,FR
raw-data/KDEF/AF08/AF08ANFL.JPG,A,F,08,AN,FL
raw-data/KDEF/AF08/AF08ANHR.JPG,A,F,08,AN,HR
raw-data/KDEF/AF08/AF08AFHL.JPG,A,F,08,AF,HL
raw-data/KDEF/AF08/AF08NES.JPG,A,F,08,NE,S
raw-data/KDEF/AF08/AF08SUHR.JPG,A,F,08,SU,HR
raw-data/KDEF/AF08/AF08DIFR.JPG,A,F,08,DI,FR
raw-data/KDEF/AF08/AF08HAFL.JPG,A,F,08,HA,FL
raw-data/KDEF/AF08/AF08DIHL.JPG,A,F,08,DI,HL
raw-data/KDEF/AF08/AF08HAHR.JPG,A,F,08,HA,HR
raw-data/KDEF/AF08/AF08SUFL.JPG,A,F,08,SU,FL
raw-data/KDEF/AF08/AF08ANS.JPG,A,F,08,AN,S
raw-data/KDEF/AF08/AF08DIS.JPG,A,F,08,DI,S
raw-data/KDEF/AF08/AF08SUHL.JPG,A,F,08,SU,HL
raw-data/KDEF/AF08/AF08DIFL.JPG,A,F,08,DI,FL
raw-data/KDEF/AF08/AF08HAFR.JPG,A,F,08,HA,FR
raw-data/KDEF/AF08/AF08DIHR.JPG,A,F,08,DI,HR
raw-data/KDEF/AF08/AF08HAHL.JPG,A,F,08,HA,HL
raw-data/KDEF/AF08/AF08SUFR.JPG,A,F,08,SU,FR
raw-data/KDEF/AF08/AF08NEFR.JPG,A,F,08,NE,FR
raw-data/KDEF/AF08/AF08SAFL.JPG,A,F,08,SA,FL
raw-data/KDEF/AF08/AF08SAHR.JPG,A,F,08,SA,HR
raw-data/KDEF/AF08/AF08NEHL.JPG,A,F,08,NE,HL
raw-data/KDEF/AF08/AF08SUS.JPG,A,F,08,SU,S
raw-data/KDEF/AF08/AF08HAS.JPG,A,F,08,HA,S
raw-data/KDEF/AF08/AF08AFFL.JPG,A,F,08,AF,FL
raw-data/KDEF/AF08/AF08SAS.JPG,A,F,08,SA,S
raw-data/KDEF/AF08/AF08ANFR.JPG,A,F,08,AN,FR
raw-data/KDEF/AF08/AF08ANHL.JPG,A,F,08,AN,HL
raw-data/KDEF/AF08/AF08AFHR.JPG,A,F,08,AF,HR
raw-data/KDEF/BF10/BF10NEFR.JPG,B,F,10,NE,FR
raw-data/KDEF/BF10/BF10SAFL.JPG,B,F,10,SA,FL
raw-data/KDEF/BF10/BF10ANS.JPG,B,F,10,AN,S
raw-data/KDEF/BF10/BF10DIS.JPG,B,F,10,DI,S
raw-data/KDEF/BF10/BF10SAHR.JPG,B,F,10,SA,HR
raw-data/KDEF/BF10/BF10NEHL.JPG,B,F,10,NE,HL
raw-data/KDEF/BF10/BF10AFFL.JPG,B,F,10,AF,FL
raw-data/KDEF/BF10/BF10ANFR.JPG,B,F,10,AN,FR
raw-data/KDEF/BF10/BF10ANHL.JPG,B,F,10,AN,HL
raw-data/KDEF/BF10/BF10AFHR.JPG,B,F,10,AF,HR
raw-data/KDEF/BF10/BF10SUS.JPG,B,F,10,SU,S
raw-data/KDEF/BF10/BF10DIFL.JPG,B,F,10,DI,FL
raw-data/KDEF/BF10/BF10HAFR.JPG,B,F,10,HA,FR
raw-data/KDEF/BF10/BF10SUHL.JPG,B,F,10,SU,HL
raw-data/KDEF/BF10/BF10SUFR.JPG,B,F,10,SU,FR
raw-data/KDEF/BF10/BF10DIHR.JPG,B,F,10,DI,HR
raw-data/KDEF/BF10/BF10HAS.JPG,B,F,10,HA,S
raw-data/KDEF/BF10/BF10HAHL.JPG,B,F,10,HA,HL
raw-data/KDEF/BF10/BF10SAS.JPG,B,F,10,SA,S
raw-data/KDEF/BF10/BF10AFS.JPG,B,F,10,AF,S
raw-data/KDEF/BF10/BF10DIFR.JPG,B,F,10,DI,FR
raw-data/KDEF/BF10/BF10HAFL.JPG,B,F,10,HA,FL
raw-data/KDEF/BF10/BF10SUHR.JPG,B,F,10,SU,HR
raw-data/KDEF/BF10/BF10SUFL.JPG,B,F,10,SU,FL
raw-data/KDEF/BF10/BF10DIHL.JPG,B,F,10,DI,HL
raw-data/KDEF/BF10/BF10HAHR.JPG,B,F,10,HA,HR
raw-data/KDEF/BF10/BF10NEFL.JPG,B,F,10,NE,FL
raw-data/KDEF/BF10/BF10SAFR.JPG,B,F,10,SA,FR
raw-data/KDEF/BF10/BF10NES.JPG,B,F,10,NE,S
raw-data/KDEF/BF10/BF10SAHL.JPG,B,F,10,SA,HL
raw-data/KDEF/BF10/BF10NEHR.JPG,B,F,10,NE,HR
raw-data/KDEF/BF10/BF10AFFR.JPG,B,F,10,AF,FR
raw-data/KDEF/BF10/BF10ANFL.JPG,B,F,10,AN,FL
raw-data/KDEF/BF10/BF10ANHR.JPG,B,F,10,AN,HR
raw-data/KDEF/BF10/BF10AFHL.JPG,B,F,10,AF,HL
raw-data/KDEF/BF28/BF28SUFL.JPG,B,F,28,SU,FL
raw-data/KDEF/BF28/BF28HAHR.JPG,B,F,28,HA,HR
raw-data/KDEF/BF28/BF28DIHL.JPG,B,F,28,DI,HL
raw-data/KDEF/BF28/BF28ANS.JPG,B,F,28,AN,S
raw-data/KDEF/BF28/BF28DIS.JPG,B,F,28,DI,S
raw-data/KDEF/BF28/BF28HAFL.JPG,B,F,28,HA,FL
raw-data/KDEF/BF28/BF28DIFR.JPG,B,F,28,DI,FR
raw-data/KDEF/BF28/BF28SUHR.JPG,B,F,28,SU,HR
raw-data/KDEF/BF28/BF28HAS.JPG,B,F,28,HA,S
raw-data/KDEF/BF28/BF28SAS.JPG,B,F,28,SA,S
raw-data/KDEF/BF28/BF28NEHR.JPG,B,F,28,NE,HR
raw-data/KDEF/BF28/BF28SAHL.JPG,B,F,28,SA,HL
raw-data/KDEF/BF28/BF28SAFR.JPG,B,F,28,SA,FR
raw-data/KDEF/BF28/BF28NEFL.JPG,B,F,28,NE,FL
raw-data/KDEF/BF28/BF28AFHL.JPG,B,F,28,AF,HL
raw-data/KDEF/BF28/BF28ANHR.JPG,B,F,28,AN,HR
raw-data/KDEF/BF28/BF28SUS.JPG,B,F,28,SU,S
raw-data/KDEF/BF28/BF28ANFL.JPG,B,F,28,AN,FL
raw-data/KDEF/BF28/BF28AFFR.JPG,B,F,28,AF,FR
raw-data/KDEF/BF28/BF28NEHL.JPG,B,F,28,NE,HL
raw-data/KDEF/BF28/BF28SAHR.JPG,B,F,28,SA,HR
raw-data/KDEF/BF28/BF28SAFL.JPG,B,F,28,SA,FL
raw-data/KDEF/BF28/BF28NEFR.JPG,B,F,28,NE,FR
raw-data/KDEF/BF28/BF28AFHR.JPG,B,F,28,AF,HR
raw-data/KDEF/BF28/BF28ANHL.JPG,B,F,28,AN,HL
raw-data/KDEF/BF28/BF28ANFR.JPG,B,F,28,AN,FR
raw-data/KDEF/BF28/BF28AFFL.JPG,B,F,28,AF,FL
raw-data/KDEF/BF28/BF28AFS.JPG,B,F,28,AF,S
raw-data/KDEF/BF28/BF28SUFR.JPG,B,F,28,SU,FR
raw-data/KDEF/BF28/BF28HAHL.JPG,B,F,28,HA,HL
raw-data/KDEF/BF28/BF28DIHR.JPG,B,F,28,DI,HR
raw-data/KDEF/BF28/BF28HAFR.JPG,B,F,28,HA,FR
raw-data/KDEF/BF28/BF28DIFL.JPG,B,F,28,DI,FL
raw-data/KDEF/BF28/BF28NES.JPG,B,F,28,NE,S
raw-data/KDEF/BF28/BF28SUHL.JPG,B,F,28,SU,HL
raw-data/KDEF/BF17/BF17NES.JPG,B,F,17,NE,S
raw-data/KDEF/BF17/BF17DIHL.JPG,B,F,17,DI,HL
raw-data/KDEF/BF17/BF17HAHR.JPG,B,F,17,HA,HR
raw-data/KDEF/BF17/BF17SUFL.JPG,B,F,17,SU,FL
raw-data/KDEF/BF17/BF17SUHR.JPG,B,F,17,SU,HR
raw-data/KDEF/BF17/BF17DIFR.JPG,B,F,17,DI,FR
raw-data/KDEF/BF17/BF17HAFL.JPG,B,F,17,HA,FL
raw-data/KDEF/BF17/BF17NEHR.JPG,B,F,17,NE,HR
raw-data/KDEF/BF17/BF17SAHL.JPG,B,F,17,SA,HL
raw-data/KDEF/BF17/BF17AFS.JPG,B,F,17,AF,S
raw-data/KDEF/BF17/BF17SAFR.JPG,B,F,17,SA,FR
raw-data/KDEF/BF17/BF17NEFL.JPG,B,F,17,NE,FL
raw-data/KDEF/BF17/BF17AFHL.JPG,B,F,17,AF,HL
raw-data/KDEF/BF17/BF17ANHR.JPG,B,F,17,AN,HR
raw-data/KDEF/BF17/BF17ANFL.JPG,B,F,17,AN,FL
raw-data/KDEF/BF17/BF17AFFR.JPG,B,F,17,AF,FR
raw-data/KDEF/BF17/BF17NEHL.JPG,B,F,17,NE,HL
raw-data/KDEF/BF17/BF17SAHR.JPG,B,F,17,SA,HR
raw-data/KDEF/BF17/BF17SUS.JPG,B,F,17,SU,S
raw-data/KDEF/BF17/BF17SAFL.JPG,B,F,17,SA,FL
raw-data/KDEF/BF17/BF17NEFR.JPG,B,F,17,NE,FR
raw-data/KDEF/BF17/BF17AFHR.JPG,B,F,17,AF,HR
raw-data/KDEF/BF17/BF17ANHL.JPG,B,F,17,AN,HL
raw-data/KDEF/BF17/BF17ANFR.JPG,B,F,17,AN,FR
raw-data/KDEF/BF17/BF17HAS.JPG,B,F,17,HA,S
raw-data/KDEF/BF17/BF17AFFL.JPG,B,F,17,AF,FL
raw-data/KDEF/BF17/BF17SAS.JPG,B,F,17,SA,S
raw-data/KDEF/BF17/BF17ANS.JPG,B,F,17,AN,S
raw-data/KDEF/BF17/BF17DIS.JPG,B,F,17,DI,S
raw-data/KDEF/BF17/BF17DIHR.JPG,B,F,17,DI,HR
raw-data/KDEF/BF17/BF17HAHL.JPG,B,F,17,HA,HL
raw-data/KDEF/BF17/BF17SUFR.JPG,B,F,17,SU,FR
raw-data/KDEF/BF17/BF17SUHL.JPG,B,F,17,SU,HL
raw-data/KDEF/BF17/BF17DIFL.JPG,B,F,17,DI,FL
raw-data/KDEF/BF17/BF17HAFR.JPG,B,F,17,HA,FR
raw-data/KDEF/AF30/AF30HAHL.JPG,A,F,30,HA,HL
raw-data/KDEF/AF30/AF30DIHR.JPG,A,F,30,DI,HR
raw-data/KDEF/AF30/AF30AFS.JPG,A,F,30,AF,S
raw-data/KDEF/AF30/AF30SUFR.JPG,A,F,30,SU,FR
raw-data/KDEF/AF30/AF30SUHL.JPG,A,F,30,SU,HL
raw-data/KDEF/AF30/AF30HAFR.JPG,A,F,30,HA,FR
raw-data/KDEF/AF30/AF30DIFL.JPG,A,F,30,DI,FL
raw-data/KDEF/AF30/AF30NEHL.JPG,A,F,30,NE,HL
raw-data/KDEF/AF30/AF30SAHR.JPG,A,F,30,SA,HR
raw-data/KDEF/AF30/AF30SAFL.JPG,A,F,30,SA,FL
raw-data/KDEF/AF30/AF30NEFR.JPG,A,F,30,NE,FR
raw-data/KDEF/AF30/AF30AFHR.JPG,A,F,30,AF,HR
raw-data/KDEF/AF30/AF30ANHL.JPG,A,F,30,AN,HL
raw-data/KDEF/AF30/AF30NES.JPG,A,F,30,NE,S
raw-data/KDEF/AF30/AF30ANFR.JPG,A,F,30,AN,FR
raw-data/KDEF/AF30/AF30AFFL.JPG,A,F,30,AF,FL
raw-data/KDEF/AF30/AF30NEHR.JPG,A,F,30,NE,HR
raw-data/KDEF/AF30/AF30SAHL.JPG,A,F,30,SA,HL
raw-data/KDEF/AF30/AF30SAFR.JPG,A,F,30,SA,FR
raw-data/KDEF/AF30/AF30NEFL.JPG,A,F,30,NE,FL
raw-data/KDEF/AF30/AF30AFHL.JPG,A,F,30,AF,HL
raw-data/KDEF/AF30/AF30ANS.JPG,A,F,30,AN,S
raw-data/KDEF/AF30/AF30DIS.JPG,A,F,30,DI,S
raw-data/KDEF/AF30/AF30ANHR.JPG,A,F,30,AN,HR
raw-data/KDEF/AF30/AF30ANFL.JPG,A,F,30,AN,FL
raw-data/KDEF/AF30/AF30AFFR.JPG,A,F,30,AF,FR
raw-data/KDEF/AF30/AF30HAS.JPG,A,F,30,HA,S
raw-data/KDEF/AF30/AF30SAS.JPG,A,F,30,SA,S
raw-data/KDEF/AF30/AF30HAHR.JPG,A,F,30,HA,HR
raw-data/KDEF/AF30/AF30DIHL.JPG,A,F,30,DI,HL
raw-data/KDEF/AF30/AF30SUS.JPG,A,F,30,SU,S
raw-data/KDEF/AF30/AF30SUFL.JPG,A,F,30,SU,FL
raw-data/KDEF/AF30/AF30SUHR.JPG,A,F,30,SU,HR
raw-data/KDEF/AF30/AF30HAFL.JPG,A,F,30,HA,FL
raw-data/KDEF/AF30/AF30DIFR.JPG,A,F,30,DI,FR
raw-data/KDEF/BF21/BF21NES.JPG,B,F,21,NE,S
raw-data/KDEF/BF21/BF21HAFL.JPG,B,F,21,HA,FL
raw-data/KDEF/BF21/BF21DIFR.JPG,B,F,21,DI,FR
raw-data/KDEF/BF21/BF21SUHR.JPG,B,F,21,SU,HR
raw-data/KDEF/BF21/BF21SUFL.JPG,B,F,21,SU,FL
raw-data/KDEF/BF21/BF21HAHR.JPG,B,F,21,HA,HR
raw-data/KDEF/BF21/BF21DIHL.JPG,B,F,21,DI,HL
raw-data/KDEF/BF21/BF21SAFR.JPG,B,F,21,SA,FR
raw-data/KDEF/BF21/BF21NEFL.JPG,B,F,21,NE,FL
raw-data/KDEF/BF21/BF21AFS.JPG,B,F,21,AF,S
raw-data/KDEF/BF21/BF21NEHR.JPG,B,F,21,NE,HR
raw-data/KDEF/BF21/BF21SAHL.JPG,B,F,21,SA,HL
raw-data/KDEF/BF21/BF21AFFR.JPG,B,F,21,AF,FR
raw-data/KDEF/BF21/BF21ANFL.JPG,B,F,21,AN,FL
raw-data/KDEF/BF21/BF21ANHR.JPG,B,F,21,AN,HR
raw-data/KDEF/BF21/BF21AFHL.JPG,B,F,21,AF,HL
raw-data/KDEF/BF21/BF21SAFL.JPG,B,F,21,SA,FL
raw-data/KDEF/BF21/BF21NEFR.JPG,B,F,21,NE,FR
raw-data/KDEF/BF21/BF21SUS.JPG,B,F,21,SU,S
raw-data/KDEF/BF21/BF21NEHL.JPG,B,F,21,NE,HL
raw-data/KDEF/BF21/BF21SAHR.JPG,B,F,21,SA,HR
raw-data/KDEF/BF21/BF21AFFL.JPG,B,F,21,AF,FL
raw-data/KDEF/BF21/BF21ANFR.JPG,B,F,21,AN,FR
raw-data/KDEF/BF21/BF21HAS.JPG,B,F,21,HA,S
raw-data/KDEF/BF21/BF21SAS.JPG,B,F,21,SA,S
raw-data/KDEF/BF21/BF21ANHL.JPG,B,F,21,AN,HL
raw-data/KDEF/BF21/BF21AFHR.JPG,B,F,21,AF,HR
raw-data/KDEF/BF21/BF21ANS.JPG,B,F,21,AN,S
raw-data/KDEF/BF21/BF21DIS.JPG,B,F,21,DI,S
raw-data/KDEF/BF21/BF21HAFR.JPG,B,F,21,HA,FR
raw-data/KDEF/BF21/BF21DIFL.JPG,B,F,21,DI,FL
raw-data/KDEF/BF21/BF21SUHL.JPG,B,F,21,SU,HL
raw-data/KDEF/BF21/BF21SUFR.JPG,B,F,21,SU,FR
raw-data/KDEF/BF21/BF21HAHL.JPG,B,F,21,HA,HL
raw-data/KDEF/BF21/BF21DIHR.JPG,B,F,21,DI,HR
raw-data/KDEF/AF06/AF06DIFL.JPG,A,F,06,DI,FL
raw-data/KDEF/AF06/AF06HAFR.JPG,A,F,06,HA,FR
raw-data/KDEF/AF06/AF06AFS.JPG,A,F,06,AF,S
raw-data/KDEF/AF06/AF06SUHL.JPG,A,F,06,SU,HL
raw-data/KDEF/AF06/AF06SUFR.JPG,A,F,06,SU,FR
raw-data/KDEF/AF06/AF06DIHR.JPG,A,F,06,DI,HR
raw-data/KDEF/AF06/AF06HAHL.JPG,A,F,06,HA,HL
raw-data/KDEF/AF06/AF06SAFL.JPG,A,F,06,SA,FL
raw-data/KDEF/AF06/AF06NEFR.JPG,A,F,06,NE,FR
raw-data/KDEF/AF06/AF06NEHL.JPG,A,F,06,NE,HL
raw-data/KDEF/AF06/AF06SAHR.JPG,A,F,06,SA,HR
raw-data/KDEF/AF06/AF06AFFL.JPG,A,F,06,AF,FL
raw-data/KDEF/AF06/AF06NES.JPG,A,F,06,NE,S
raw-data/KDEF/AF06/AF06ANFR.JPG,A,F,06,AN,FR
raw-data/KDEF/AF06/AF06ANHL.JPG,A,F,06,AN,HL
raw-data/KDEF/AF06/AF06AFHR.JPG,A,F,06,AF,HR
raw-data/KDEF/AF06/AF06SAFR.JPG,A,F,06,SA,FR
raw-data/KDEF/AF06/AF06NEFL.JPG,A,F,06,NE,FL
raw-data/KDEF/AF06/AF06NEHR.JPG,A,F,06,NE,HR
raw-data/KDEF/AF06/AF06SAHL.JPG,A,F,06,SA,HL
raw-data/KDEF/AF06/AF06AFFR.JPG,A,F,06,AF,FR
raw-data/KDEF/AF06/AF06ANFL.JPG,A,F,06,AN,FL
raw-data/KDEF/AF06/AF06ANS.JPG,A,F,06,AN,S
raw-data/KDEF/AF06/AF06DIS.JPG,A,F,06,DI,S
raw-data/KDEF/AF06/AF06ANHR.JPG,A,F,06,AN,HR
raw-data/KDEF/AF06/AF06AFHL.JPG,A,F,06,AF,HL
raw-data/KDEF/AF06/AF06HAS.JPG,A,F,06,HA,S
raw-data/KDEF/AF06/AF06SAS.JPG,A,F,06,SA,S
raw-data/KDEF/AF06/AF06DIFR.JPG,A,F,06,DI,FR
raw-data/KDEF/AF06/AF06HAFL.JPG,A,F,06,HA,FL
raw-data/KDEF/AF06/AF06SUS.JPG,A,F,06,SU,S
raw-data/KDEF/AF06/AF06SUHR.JPG,A,F,06,SU,HR
raw-data/KDEF/AF06/AF06SUFL.JPG,A,F,06,SU,FL
raw-data/KDEF/AF06/AF06DIHL.JPG,A,F,06,DI,HL
raw-data/KDEF/AF06/AF06HAHR.JPG,A,F,06,HA,HR
raw-data/KDEF/BF19/BF19SAHR.JPG,B,F,19,SA,HR
raw-data/KDEF/BF19/BF19NEHL.JPG,B,F,19,NE,HL
raw-data/KDEF/BF19/BF19NEFR.JPG,B,F,19,NE,FR
raw-data/KDEF/BF19/BF19SAFL.JPG,B,F,19,SA,FL
